ID,URL,City,State,Date,Borrelia general species,Borrelia burgdorferi sensu lato,Borrelia miyamotoi,Borrelia mayonii,Babesia microti,Ehrlichia muris-Like Agent,Anaplasma phagocytophilum,Borrelia lonestari,Rickettsia rickettsii,Rickettsia philipii,Rickettsia parkeri,Francisella tularensis,Ehrlichia chaffeensis,Ehrlichia ewingii,Ehrlichia canis,Bartonella henselae,Babesia duncani,Babesia divergens,Powassan virus general species,"Powassan virus (type 2, DTV)",Heartland virus,Colorado Tick Fever virus,Bourbon virus
47764,https://www.tickreport.com/report/47764,Mount Desert,ME,2018-05-21,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47846,https://www.tickreport.com/report/47846,Wayne,ME,2018-05-21,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47876,https://www.tickreport.com/report/47876,Brunswick,ME,2018-05-21,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47814,https://www.tickreport.com/report/47814,Poland,ME,2018-05-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47812,https://www.tickreport.com/report/47812,Poland,ME,2018-05-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47881,https://www.tickreport.com/report/47881,Ellsworth,ME,2018-05-21,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47723,https://www.tickreport.com/report/47723,Limington,ME,2018-05-21,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47949,https://www.tickreport.com/report/47949,Portland,ME,2018-05-22,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48133,https://www.tickreport.com/report/48133,Windham,ME,2018-05-22,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48058,https://www.tickreport.com/report/48058,Surry,ME,2018-05-22,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48038,https://www.tickreport.com/report/48038,Brunswick,ME,2018-05-22,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
47997,https://www.tickreport.com/report/47997,Saco,ME,2018-05-22,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47976,https://www.tickreport.com/report/47976,Harpswell,ME,2018-05-22,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48294,https://www.tickreport.com/report/48294,Falmouth,ME,2018-05-23,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
48218,https://www.tickreport.com/report/48218,Montville,ME,2018-05-23,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
48181,https://www.tickreport.com/report/48181,Harmony,ME,2018-05-23,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48274,https://www.tickreport.com/report/48274,Brooks,ME,2018-05-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48202,https://www.tickreport.com/report/48202,Scarborough,ME,2018-05-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48215,https://www.tickreport.com/report/48215,York,ME,2018-05-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48164,https://www.tickreport.com/report/48164,South Harpswell,ME,2018-05-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48232,https://www.tickreport.com/report/48232,Lovell,ME,2018-05-23,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48176,https://www.tickreport.com/report/48176,Thorndike,ME,2018-05-23,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48292,https://www.tickreport.com/report/48292,Rockport,ME,2018-05-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48195,https://www.tickreport.com/report/48195,Hampden,ME,2018-05-23,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
48280,https://www.tickreport.com/report/48280,Rockport,ME,2018-05-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
48208,https://www.tickreport.com/report/48208,Cape Elizabeth,ME,2018-05-23,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48268,https://www.tickreport.com/report/48268,Bar Harbor,ME,2018-05-23,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48192,https://www.tickreport.com/report/48192,Gray,ME,2018-05-23,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48436,https://www.tickreport.com/report/48436,Winthrop,ME,2018-05-24,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48459,https://www.tickreport.com/report/48459,Ogunquit,ME,2018-05-24,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48359,https://www.tickreport.com/report/48359,Searsmont,ME,2018-05-24,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48370,https://www.tickreport.com/report/48370,Northport,ME,2018-05-24,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48317,https://www.tickreport.com/report/48317,Gorham,ME,2018-05-24,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48311,https://www.tickreport.com/report/48311,Rockport,ME,2018-05-24,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
48590,https://www.tickreport.com/report/48590,Naples,ME,2018-05-25,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48620,https://www.tickreport.com/report/48620,Orono,ME,2018-05-25,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48540,https://www.tickreport.com/report/48540,Northeast Harbor,ME,2018-05-25,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48482,https://www.tickreport.com/report/48482,Freeport,ME,2018-05-25,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48718,https://www.tickreport.com/report/48718,Bremen,ME,2018-05-26,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48683,https://www.tickreport.com/report/48683,Mount Desert,ME,2018-05-26,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48730,https://www.tickreport.com/report/48730,Durham,ME,2018-05-26,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48661,https://www.tickreport.com/report/48661,South Windham,ME,2018-05-26,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48712,https://www.tickreport.com/report/48712,New Gloucestr,ME,2018-05-26,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48808,https://www.tickreport.com/report/48808,Biddeford,ME,2018-05-27,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48834,https://www.tickreport.com/report/48834,Levant,ME,2018-05-27,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48796,https://www.tickreport.com/report/48796,Pownal,ME,2018-05-27,True,True,False,False,True,False,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48981,https://www.tickreport.com/report/48981,Brunswick,ME,2018-05-28,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48850,https://www.tickreport.com/report/48850,North Bridgton,ME,2018-05-28,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48852,https://www.tickreport.com/report/48852,Mount Vernon,ME,2018-05-28,True,True,False,False,False,False,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48983,https://www.tickreport.com/report/48983,Acton,ME,2018-05-28,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48879,https://www.tickreport.com/report/48879,Freeport,ME,2018-05-28,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
48882,https://www.tickreport.com/report/48882,Scarborough,ME,2018-05-28,True,True,False,False,False,False,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48979,https://www.tickreport.com/report/48979,Newcastle,ME,2018-05-28,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49257,https://www.tickreport.com/report/49257,Hermon,ME,2018-05-29,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49004,https://www.tickreport.com/report/49004,Bowdoinham,ME,2018-05-29,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49185,https://www.tickreport.com/report/49185,Rockland,ME,2018-05-29,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49067,https://www.tickreport.com/report/49067,Waterford,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49041,https://www.tickreport.com/report/49041,Acton,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49280,https://www.tickreport.com/report/49280,Winthrop,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49247,https://www.tickreport.com/report/49247,Waldoboro,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49106,https://www.tickreport.com/report/49106,Bridgton,ME,2018-05-29,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49156,https://www.tickreport.com/report/49156,Skowhegan,ME,2018-05-29,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49204,https://www.tickreport.com/report/49204,Freeport,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49251,https://www.tickreport.com/report/49251,Pownal,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49222,https://www.tickreport.com/report/49222,Saco,ME,2018-05-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49208,https://www.tickreport.com/report/49208,Bar Harbor,ME,2018-05-29,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49166,https://www.tickreport.com/report/49166,Lewiston,ME,2018-05-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49186,https://www.tickreport.com/report/49186,Freeport,ME,2018-05-29,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49137,https://www.tickreport.com/report/49137,Newcastle,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49143,https://www.tickreport.com/report/49143,Newcastle,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49140,https://www.tickreport.com/report/49140,Newcastle,ME,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49436,https://www.tickreport.com/report/49436,Hope,ME,2018-05-30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49325,https://www.tickreport.com/report/49325,Cushing Island,ME,2018-05-30,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49432,https://www.tickreport.com/report/49432,Pownal,ME,2018-05-30,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49414,https://www.tickreport.com/report/49414,Hollis Center,ME,2018-05-30,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49394,https://www.tickreport.com/report/49394,Damariscotta,ME,2018-05-30,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49499,https://www.tickreport.com/report/49499,Boothbay Hbr,ME,2018-05-30,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49304,https://www.tickreport.com/report/49304,Blue Hill,ME,2018-05-30,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49608,https://www.tickreport.com/report/49608,Kittery,ME,2018-05-31,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49535,https://www.tickreport.com/report/49535,Pownal,ME,2018-05-31,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49576,https://www.tickreport.com/report/49576,Falmouth,ME,2018-05-31,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49641,https://www.tickreport.com/report/49641,Camden,ME,2018-05-31,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49583,https://www.tickreport.com/report/49583,Georgetown,ME,2018-05-31,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49863,https://www.tickreport.com/report/49863,Carmel,ME,2018-06-01,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49818,https://www.tickreport.com/report/49818,Gray,ME,2018-06-01,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49825,https://www.tickreport.com/report/49825,Freeport,ME,2018-06-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49782,https://www.tickreport.com/report/49782,Southwest Harbor,ME,2018-06-01,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49831,https://www.tickreport.com/report/49831,Gardiner,ME,2018-06-01,False,False,False,False,False,False,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
49896,https://www.tickreport.com/report/49896,South Berwick,ME,2018-06-01,True,True,False,False,True,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49742,https://www.tickreport.com/report/49742,Bar Harbor,ME,2018-06-01,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49870,https://www.tickreport.com/report/49870,Tenants Hbr,ME,2018-06-01,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49890,https://www.tickreport.com/report/49890,Ellsworth,ME,2018-06-01,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49844,https://www.tickreport.com/report/49844,Gray,ME,2018-06-01,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49809,https://www.tickreport.com/report/49809,Rockport,ME,2018-06-01,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49925,https://www.tickreport.com/report/49925,Buxton,ME,2018-06-02,True,True,False,False,False,False,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49946,https://www.tickreport.com/report/49946,Ellsworth,ME,2018-06-02,True,True,False,False,True,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50057,https://www.tickreport.com/report/50057,Scarborough,ME,2018-06-03,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50013,https://www.tickreport.com/report/50013,Castine,ME,2018-06-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50146,https://www.tickreport.com/report/50146,Carmel,ME,2018-06-04,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
50303,https://www.tickreport.com/report/50303,Kennebunkport,ME,2018-06-04,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50324,https://www.tickreport.com/report/50324,Vinalhaven,ME,2018-06-04,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50119,https://www.tickreport.com/report/50119,Island Falls,ME,2018-06-04,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50272,https://www.tickreport.com/report/50272,Charlotte,ME,2018-06-04,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50186,https://www.tickreport.com/report/50186,Bath,ME,2018-06-04,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50234,https://www.tickreport.com/report/50234,Bristol,ME,2018-06-04,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50219,https://www.tickreport.com/report/50219,Owls Head,ME,2018-06-04,True,True,False,False,True,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50138,https://www.tickreport.com/report/50138,Kittery,ME,2018-06-04,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50173,https://www.tickreport.com/report/50173,Addison,ME,2018-06-04,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50334,https://www.tickreport.com/report/50334,Bernard,ME,2018-06-05,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50354,https://www.tickreport.com/report/50354,Hermon,ME,2018-06-05,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50340,https://www.tickreport.com/report/50340,Gray,ME,2018-06-05,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50361,https://www.tickreport.com/report/50361,Kennebunkport,ME,2018-06-05,False,False,False,False,True,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
50359,https://www.tickreport.com/report/50359,Vinalhaven,ME,2018-06-05,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50440,https://www.tickreport.com/report/50440,North Bridgton,ME,2018-06-05,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50410,https://www.tickreport.com/report/50410,Poland,ME,2018-06-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50543,https://www.tickreport.com/report/50543,Damariscotta,ME,2018-06-06,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50499,https://www.tickreport.com/report/50499,Newcastle,ME,2018-06-06,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50735,https://www.tickreport.com/report/50735,Cape Neddick,ME,2018-06-07,True,True,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
50627,https://www.tickreport.com/report/50627,Cumberland Foreside,ME,2018-06-07,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50675,https://www.tickreport.com/report/50675,Scarborough,ME,2018-06-07,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50810,https://www.tickreport.com/report/50810,Orono,ME,2018-06-08,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
50818,https://www.tickreport.com/report/50818,Bar Harbor,ME,2018-06-08,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
50848,https://www.tickreport.com/report/50848,Bailey Island,ME,2018-06-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50796,https://www.tickreport.com/report/50796,Cushing,ME,2018-06-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50855,https://www.tickreport.com/report/50855,Brunswick,ME,2018-06-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51187,https://www.tickreport.com/report/51187,Bar Harbor,ME,2018-06-11,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
51071,https://www.tickreport.com/report/51071,York,ME,2018-06-11,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
51023,https://www.tickreport.com/report/51023,Poland,ME,2018-06-11,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
